Aparecida De Goiânia,GO,CENTRO-OESTE,18,6,2018
Araguapaz,GO,CENTRO-OESTE,1,6,2018
Bom Jesus De Goiás,GO,CENTRO-OESTE,2,6,2018
Bonópolis,GO,CENTRO-OESTE,1,6,2018
Buriti Alegre,GO,CENTRO-OESTE,1,6,2018
Caldas Novas,GO,CENTRO-OESTE,4,6,2018
Campo Limpo De Goiás,GO,CENTRO-OESTE,1,6,2018
Cavalcante,GO,CENTRO-OESTE,1,6,2018
Ceres,GO,CENTRO-OESTE,1,6,2018
Cidade Ocidental,GO,CENTRO-OESTE,2,6,2018
Cristalina,GO,CENTRO-OESTE,5,6,2018
Cristianópolis,GO,CENTRO-OESTE,1,6,2018
Crixás,GO,CENTRO-OESTE,1,6,2018
Formosa,GO,CENTRO-OESTE,5,6,2018
Goianápolis,GO,CENTRO-OESTE,1,6,2018
Goianésia,GO,CENTRO-OESTE,1,6,2018
Goiânia,GO,CENTRO-OESTE,32,6,2018
Goianira,GO,CENTRO-OESTE,2,6,2018
Goiatuba,GO,CENTRO-OESTE,1,6,2018
Inhumas,GO,CENTRO-OESTE,3,6,2018
Iporá,GO,CENTRO-OESTE,2,6,2018
Itaberaí,GO,CENTRO-OESTE,5,6,2018
Itaguari,GO,CENTRO-OESTE,1,6,2018
Itajá,GO,CENTRO-OESTE,1,6,2018
Itapaci,GO,CENTRO-OESTE,2,6,2018
Itumbiara,GO,CENTRO-OESTE,4,6,2018
Jataí,GO,CENTRO-OESTE,2,6,2018
Leopoldo De Bulhões,GO,CENTRO-OESTE,1,6,2018
Luziânia,GO,CENTRO-OESTE,4,6,2018
Mineiros,GO,CENTRO-OESTE,2,6,2018
Montividiu,GO,CENTRO-OESTE,1,6,2018
Morrinhos,GO,CENTRO-OESTE,1,6,2018
Novo Gama,GO,CENTRO-OESTE,2,6,2018
Ouro Verde De Goiás,GO,CENTRO-OESTE,1,6,2018
Padre Bernardo,GO,CENTRO-OESTE,1,6,2018
Palmeiras De Goiás,GO,CENTRO-OESTE,1,6,2018
Pires Do Rio,GO,CENTRO-OESTE,1,6,2018
Planaltina,GO,CENTRO-OESTE,8,6,2018
Porangatu,GO,CENTRO-OESTE,2,6,2018
Posse,GO,CENTRO-OESTE,1,6,2018
Quirinópolis,GO,CENTRO-OESTE,1,6,2018
Rio Verde,GO,CENTRO-OESTE,7,6,2018
Santa Bárbara De Goiás,GO,CENTRO-OESTE,1,6,2018
Santa Cruz De Goiás,GO,CENTRO-OESTE,1,6,2018
Santa Fé De Goiás,GO,CENTRO-OESTE,1,6,2018
Santa Helena De Goiás,GO,CENTRO-OESTE,1,6,2018
Santo Antônio Do Descoberto,GO,CENTRO-OESTE,2,6,2018
São Luís De Montes Belos,GO,CENTRO-OESTE,1,6,2018
São Miguel Do Araguaia,GO,CENTRO-OESTE,1,6,2018
Senador Canedo,GO,CENTRO-OESTE,8,6,2018
Taquaral De Goiás,GO,CENTRO-OESTE,1,6,2018
Trindade,GO,CENTRO-OESTE,1,6,2018
Urutaí,GO,CENTRO-OESTE,1,6,2018
Valparaíso De Goiás,GO,CENTRO-OESTE,4,6,2018
Vicentinópolis,GO,CENTRO-OESTE,1,6,2018
Abadia De Goiás,GO,CENTRO-OESTE,2,6,2018
Acreúna,GO,CENTRO-OESTE,1,6,2018
Águas Lindas De Goiás,GO,CENTRO-OESTE,2,6,2018
Alexânia,GO,CENTRO-OESTE,1,6,2018
Anápolis,GO,CENTRO-OESTE,10,6,2018
Aparecida De Goiânia,GO,CENTRO-OESTE,11,6,2018
Bom Jesus De Goiás,GO,CENTRO-OESTE,1,6,2018
Caldas Novas,GO,CENTRO-OESTE,1,6,2018
Campo Limpo De Goiás,GO,CENTRO-OESTE,1,6,2018
Catalão,GO,CENTRO-OESTE,2,6,2018
Cidade Ocidental,GO,CENTRO-OESTE,4,6,2018
Cocalzinho De Goiás,GO,CENTRO-OESTE,1,6,2018
Colinas Do Sul,GO,CENTRO-OESTE,1,6,2018
Cristalina,GO,CENTRO-OESTE,4,6,2018
Crixás,GO,CENTRO-OESTE,3,6,2018
Formosa,GO,CENTRO-OESTE,4,6,2018
Goianésia,GO,CENTRO-OESTE,1,6,2018
Goiânia,GO,CENTRO-OESTE,27,6,2018
Goianira,GO,CENTRO-OESTE,2,6,2018
Hidrolândia,GO,CENTRO-OESTE,1,6,2018
Iporá,GO,CENTRO-OESTE,2,6,2018
Itaberaí,GO,CENTRO-OESTE,3,6,2018
Itapaci,GO,CENTRO-OESTE,2,6,2018
Itauçu,GO,CENTRO-OESTE,1,6,2018
Itumbiara,GO,CENTRO-OESTE,5,6,2018
Jussara,GO,CENTRO-OESTE,1,6,2018
Luziânia,GO,CENTRO-OESTE,6,6,2018
Mambaí,GO,CENTRO-OESTE,1,6,2018
Niquelândia,GO,CENTRO-OESTE,4,6,2018
Nova Veneza,GO,CENTRO-OESTE,1,6,2018
Palminópolis,GO,CENTRO-OESTE,1,6,2018
Piranhas,GO,CENTRO-OESTE,1,6,2018
Planaltina,GO,CENTRO-OESTE,3,6,2018
Posse,GO,CENTRO-OESTE,3,6,2018
Rio Verde,GO,CENTRO-OESTE,4,6,2018
Rubiataba,GO,CENTRO-OESTE,1,6,2018
Santo Antônio Do Descoberto,GO,CENTRO-OESTE,2,6,2018
São Luiz Do Norte,GO,CENTRO-OESTE,1,6,2018
Senador Canedo,GO,CENTRO-OESTE,4,6,2018
Três Ranchos,GO,CENTRO-OESTE,1,6,2018
Trindade,GO,CENTRO-OESTE,2,6,2018
Uruaçu,GO,CENTRO-OESTE,1,6,2018
Valparaíso De Goiás,GO,CENTRO-OESTE,3,6,2018
Abadiânia,GO,CENTRO-OESTE,1,6,2018
Acreúna,GO,CENTRO-OESTE,1,6,2018
Água Fria De Goiás,GO,CENTRO-OESTE,1,6,2018
Águas Lindas De Goiás,GO,CENTRO-OESTE,4,6,2018
Alexânia,GO,CENTRO-OESTE,2,6,2018
Alto Paraíso De Goiás,GO,CENTRO-OESTE,1,6,2018
Americano Do Brasil,GO,CENTRO-OESTE,1,6,2018
Anápolis,GO,CENTRO-OESTE,12,6,2018
Anicuns,GO,CENTRO-OESTE,2,6,2018
Aparecida De Goiânia,GO,CENTRO-OESTE,15,6,2018
Aragarças,GO,CENTRO-OESTE,1,6,2018
Bela Vista De Goiás,GO,CENTRO-OESTE,1,6,2018
Bom Jardim De Goiás,GO,CENTRO-OESTE,1,6,2018
Bom Jesus De Goiás,GO,CENTRO-OESTE,2,6,2018
Bonfinópolis,GO,CENTRO-OESTE,1,6,2018
Buritinópolis,GO,CENTRO-OESTE,1,6,2018
Caçu,GO,CENTRO-OESTE,1,6,2018
Caiapônia,GO,CENTRO-OESTE,1,6,2018
Caldas Novas,GO,CENTRO-OESTE,2,6,2018
Campestre De Goiás,GO,CENTRO-OESTE,0,6,2018
Campinorte,GO,CENTRO-OESTE,2,6,2018
Campo Alegre De Goiás,GO,CENTRO-OESTE,1,6,2018
Catalão,GO,CENTRO-OESTE,2,6,2018
Cavalcante,GO,CENTRO-OESTE,0,6,2018
Cidade Ocidental,GO,CENTRO-OESTE,1,6,2018
Cocalzinho De Goiás,GO,CENTRO-OESTE,0,6,2018
Cristalina,GO,CENTRO-OESTE,3,6,2018
Edéia,GO,CENTRO-OESTE,1,6,2018
Estrela Do Norte,GO,CENTRO-OESTE,0,6,2018
Faina,GO,CENTRO-OESTE,1,6,2018
Flores De Goiás,GO,CENTRO-OESTE,1,6,2018
Formosa,GO,CENTRO-OESTE,1,6,2018
Goianésia,GO,CENTRO-OESTE,2,6,2018
Goiânia,GO,CENTRO-OESTE,37,6,2018
Goianira,GO,CENTRO-OESTE,5,6,2018
Goiás,GO,CENTRO-OESTE,0,6,2018
Goiatuba,GO,CENTRO-OESTE,1,6,2018
Guapó,GO,CENTRO-OESTE,0,6,2018
Hidrolândia,GO,CENTRO-OESTE,1,6,2018
Hidrolina,GO,CENTRO-OESTE,1,6,2018
Indiara,GO,CENTRO-OESTE,0,6,2018
Inhumas,GO,CENTRO-OESTE,0,6,2018
Ipameri,GO,CENTRO-OESTE,0,6,2018
Iporá,GO,CENTRO-OESTE,0,6,2018
Itaberaí,GO,CENTRO-OESTE,6,6,2018
Itaguari,GO,CENTRO-OESTE,0,6,2018
Itapaci,GO,CENTRO-OESTE,0,6,2018
Itarumã,GO,CENTRO-OESTE,1,6,2018
Itumbiara,GO,CENTRO-OESTE,5,6,2018
Jaraguá,GO,CENTRO-OESTE,1,6,2018
Jataí,GO,CENTRO-OESTE,2,6,2018
Luziânia,GO,CENTRO-OESTE,4,6,2018
Mambaí,GO,CENTRO-OESTE,1,6,2018
Mineiros,GO,CENTRO-OESTE,0,6,2018
Morrinhos,GO,CENTRO-OESTE,3,6,2018
Mozarlândia,GO,CENTRO-OESTE,1,6,2018
Nerópolis,GO,CENTRO-OESTE,1,6,2018
Niquelândia,GO,CENTRO-OESTE,3,6,2018
Novo Brasil,GO,CENTRO-OESTE,0,6,2018
Novo Gama,GO,CENTRO-OESTE,5,6,2018
Orizona,GO,CENTRO-OESTE,1,6,2018
Piracanjuba,GO,CENTRO-OESTE,0,6,2018
Pires Do Rio,GO,CENTRO-OESTE,1,6,2018
Planaltina,GO,CENTRO-OESTE,8,6,2018
Porangatu,GO,CENTRO-OESTE,0,6,2018
Porteirão,GO,CENTRO-OESTE,1,6,2018
Posse,GO,CENTRO-OESTE,4,6,2018
Quirinópolis,GO,CENTRO-OESTE,1,6,2018
Rio Verde,GO,CENTRO-OESTE,4,6,2018
Sanclerlândia,GO,CENTRO-OESTE,1,6,2018
Santa Bárbara De Goiás,GO,CENTRO-OESTE,0,6,2018
Santa Helena De Goiás,GO,CENTRO-OESTE,1,6,2018
Santa Rita Do Novo Destino,GO,CENTRO-OESTE,0,6,2018
Santo Antônio De Goiás,GO,CENTRO-OESTE,0,6,2018
Santo Antônio Do Descoberto,GO,CENTRO-OESTE,1,6,2018
São Domingos,GO,CENTRO-OESTE,0,6,2018
São Francisco De Goiás,GO,CENTRO-OESTE,1,6,2018
São Miguel Do Araguaia,GO,CENTRO-OESTE,1,6,2018
Senador Canedo,GO,CENTRO-OESTE,2,6,2018
Silvânia,GO,CENTRO-OESTE,1,6,2018
Trindade,GO,CENTRO-OESTE,1,6,2018
Uruaçu,GO,CENTRO-OESTE,1,6,2018
Valparaíso De Goiás,GO,CENTRO-OESTE,21,6,2018
Vila Propício,GO,CENTRO-OESTE,0,6,2018
Goiânia,GO,CENTRO-OESTE,43,6,2018
Anápolis,GO,CENTRO-OESTE,14,6,2018
Aparecida De Goiânia,GO,CENTRO-OESTE,14,6,2018
Senador Canedo,GO,CENTRO-OESTE,6,6,2018
Caldas Novas,GO,CENTRO-OESTE,5,6,2018
Jaraguá,GO,CENTRO-OESTE,5,6,2018
Novo Gama,GO,CENTRO-OESTE,5,6,2018
Cristalina,GO,CENTRO-OESTE,5,6,2018
Itumbiara,GO,CENTRO-OESTE,4,6,2018
Luziânia,GO,CENTRO-OESTE,6,6,2018
Planaltina,GO,CENTRO-OESTE,4,6,2018
Trindade,GO,CENTRO-OESTE,4,6,2018
Valparaíso De Goiás,GO,CENTRO-OESTE,4,6,2018
Águas Lindas De Goiás,GO,CENTRO-OESTE,3,6,2018
Cidade Ocidental,GO,CENTRO-OESTE,3,6,2018
Jataí,GO,CENTRO-OESTE,3,6,2018
Santo Antônio Do Descoberto,GO,CENTRO-OESTE,3,6,2018
Alexânia,GO,CENTRO-OESTE,2,6,2018
Caiapônia,GO,CENTRO-OESTE,2,6,2018
Carmo Do Rio Verde,GO,CENTRO-OESTE,2,6,2018
Formosa,GO,CENTRO-OESTE,2,6,2018
Hidrolândia,GO,CENTRO-OESTE,2,6,2018
Indiara,GO,CENTRO-OESTE,2,6,2018
Pirenópolis,GO,CENTRO-OESTE,2,6,2018
Rio Verde,GO,CENTRO-OESTE,2,6,2018
Abadia De Goiás,GO,CENTRO-OESTE,1,6,2018
Abadiânia,GO,CENTRO-OESTE,1,6,2018
Acreúna,GO,CENTRO-OESTE,1,6,2018
Americano Do Brasil,GO,CENTRO-OESTE,1,6,2018
Araguapaz,GO,CENTRO-OESTE,1,6,2018
Baliza,GO,CENTRO-OESTE,1,6,2018
Bela Vista De Goiás,GO,CENTRO-OESTE,1,6,2018
Brazabrantes,GO,CENTRO-OESTE,1,6,2018
Cachoeira Alta,GO,CENTRO-OESTE,1,6,2018
Cachoeira De Goiás,GO,CENTRO-OESTE,2,6,2018
Campos Verdes,GO,CENTRO-OESTE,1,6,2018
Crixás,GO,CENTRO-OESTE,1,6,2018
Davinópolis,GO,CENTRO-OESTE,1,6,2018
Goianésia,GO,CENTRO-OESTE,1,6,2018
Goianira,GO,CENTRO-OESTE,1,6,2018
Inhumas,GO,CENTRO-OESTE,1,6,2018
Itaberaí,GO,CENTRO-OESTE,1,6,2018
Itapirapuã,GO,CENTRO-OESTE,1,6,2018
Itauçu,GO,CENTRO-OESTE,1,6,2018
Leopoldo De Bulhões,GO,CENTRO-OESTE,1,6,2018
Mara Rosa,GO,CENTRO-OESTE,1,6,2018
Maurilândia,GO,CENTRO-OESTE,1,6,2018
Mineiros,GO,CENTRO-OESTE,1,6,2018
Mozarlândia,GO,CENTRO-OESTE,1,6,2018
Novo Planalto,GO,CENTRO-OESTE,1,6,2018
Paraúna,GO,CENTRO-OESTE,1,6,2018
Pires Do Rio,GO,CENTRO-OESTE,1,6,2018
Quirinópolis,GO,CENTRO-OESTE,1,6,2018
Santo Antônio Da Barra,GO,CENTRO-OESTE,1,6,2018
São João D´Aliança,GO,CENTRO-OESTE,1,6,2018
São Miguel Do Araguaia,GO,CENTRO-OESTE,1,6,2018
Silvânia,GO,CENTRO-OESTE,1,6,2018
Terezópolis De Goiás,GO,CENTRO-OESTE,1,6,2018
Uruaçu,GO,CENTRO-OESTE,1,6,2018
Goiânia,GO,CENTRO-OESTE,23,6,2018
Anápolis,GO,CENTRO-OESTE,11,6,2018
Aparecida De Goiânia,GO,CENTRO-OESTE,12,6,2018
Senador Canedo,GO,CENTRO-OESTE,8,6,2018
Águas Lindas De Goiás,GO,CENTRO-OESTE,9,6,2018
Luziânia,GO,CENTRO-OESTE,8,6,2018
Valparaíso De Goiás,GO,CENTRO-OESTE,7,6,2018
Caldas Novas,GO,CENTRO-OESTE,4,6,2018
Rio Verde,GO,CENTRO-OESTE,4,6,2018
Cidade Ocidental,GO,CENTRO-OESTE,3,6,2018
Goianésia,GO,CENTRO-OESTE,3,6,2018
Itapuranga,GO,CENTRO-OESTE,3,6,2018
Trindade,GO,CENTRO-OESTE,4,6,2018
Uruaçu,GO,CENTRO-OESTE,4,6,2018
Bela Vista De Goiás,GO,CENTRO-OESTE,2,6,2018
Campo Alegre De Goiás,GO,CENTRO-OESTE,2,6,2018
Cristalina,GO,CENTRO-OESTE,2,6,2018
Formosa,GO,CENTRO-OESTE,2,6,2018
Goianápolis,GO,CENTRO-OESTE,2,6,2018
Planaltina,GO,CENTRO-OESTE,2,6,2018
Santo Antônio Do Descoberto,GO,CENTRO-OESTE,3,6,2018
São Miguel Do Araguaia,GO,CENTRO-OESTE,2,6,2018
Abadia De Goiás,GO,CENTRO-OESTE,1,6,2018
Abadiânia,GO,CENTRO-OESTE,1,6,2018
Alexânia,GO,CENTRO-OESTE,1,6,2018
Alto Paraíso De Goiás,GO,CENTRO-OESTE,1,6,2018
Alvorada Do Norte,GO,CENTRO-OESTE,1,6,2018
Anicuns,GO,CENTRO-OESTE,1,6,2018
Bom Jesus De Goiás,GO,CENTRO-OESTE,1,6,2018
Buriti Alegre,GO,CENTRO-OESTE,1,6,2018
Castelândia,GO,CENTRO-OESTE,1,6,2018
Catalão,GO,CENTRO-OESTE,1,6,2018
Crixás,GO,CENTRO-OESTE,1,6,2018
Gouvelândia,GO,CENTRO-OESTE,1,6,2018
Iaciara,GO,CENTRO-OESTE,1,6,2018
Ipameri,GO,CENTRO-OESTE,1,6,2018
Itaberaí,GO,CENTRO-OESTE,1,6,2018
Itapaci,GO,CENTRO-OESTE,1,6,2018
Jataí,GO,CENTRO-OESTE,1,6,2018
Maurilândia,GO,CENTRO-OESTE,1,6,2018
Mineiros,GO,CENTRO-OESTE,1,6,2018
Mundo Novo,GO,CENTRO-OESTE,1,6,2018
Nerópolis,GO,CENTRO-OESTE,1,6,2018
Nova Veneza,GO,CENTRO-OESTE,1,6,2018
Novo Gama,GO,CENTRO-OESTE,1,6,2018
Orizona,GO,CENTRO-OESTE,1,6,2018
Padre Bernardo,GO,CENTRO-OESTE,1,6,2018
Palmeiras De Goiás,GO,CENTRO-OESTE,1,6,2018
Paraúna,GO,CENTRO-OESTE,1,6,2018
Piracanjuba,GO,CENTRO-OESTE,1,6,2018
Quirinópolis,GO,CENTRO-OESTE,1,6,2018
Santa Bárbara De Goiás,GO,CENTRO-OESTE,1,6,2018
Santa Tereza De Goiás,GO,CENTRO-OESTE,1,6,2018
Silvânia,GO,CENTRO-OESTE,1,6,2018
Taquaral De Goiás,GO,CENTRO-OESTE,1,6,2018
Goiânia,GO,CENTRO-OESTE,28,6,2018
Aparecida De Goiânia,GO,CENTRO-OESTE,15,6,2018
Anápolis,GO,CENTRO-OESTE,11,6,2018
Águas Lindas De Goiás,GO,CENTRO-OESTE,8,6,2018
Trindade,GO,CENTRO-OESTE,7,6,2018
Luziânia,GO,CENTRO-OESTE,7,6,2018
Senador Canedo,GO,CENTRO-OESTE,6,6,2018
Cristalina,GO,CENTRO-OESTE,5,6,2018
Valparaíso De Goiás,GO,CENTRO-OESTE,4,6,2018
Caldas Novas,GO,CENTRO-OESTE,3,6,2018
Campos Belos,GO,CENTRO-OESTE,3,6,2018
Morrinhos,GO,CENTRO-OESTE,4,6,2018
Novo Gama,GO,CENTRO-OESTE,3,6,2018
Rio Verde,GO,CENTRO-OESTE,3,6,2018
Uruaçu,GO,CENTRO-OESTE,3,6,2018
Abadiânia,GO,CENTRO-OESTE,2,6,2018
Catalão,GO,CENTRO-OESTE,2,6,2018
Inhumas,GO,CENTRO-OESTE,2,6,2018
Ipameri,GO,CENTRO-OESTE,3,6,2018
Nerópolis,GO,CENTRO-OESTE,2,6,2018
Planaltina,GO,CENTRO-OESTE,2,6,2018
Santa Helena De Goiás,GO,CENTRO-OESTE,2,6,2018
Santo Antônio Do Descoberto,GO,CENTRO-OESTE,2,6,2018
São Domingos,GO,CENTRO-OESTE,2,6,2018
Alexânia,GO,CENTRO-OESTE,1,6,2018
Alvorada Do Norte,GO,CENTRO-OESTE,1,6,2018
Amorinópolis,GO,CENTRO-OESTE,1,6,2018
Aragoiânia,GO,CENTRO-OESTE,1,6,2018
Baliza,GO,CENTRO-OESTE,1,6,2018
Bela Vista De Goiás,GO,CENTRO-OESTE,1,6,2018
Bonfinópolis,GO,CENTRO-OESTE,2,6,2018
Cidade Ocidental,GO,CENTRO-OESTE,1,6,2018
Crixás,GO,CENTRO-OESTE,1,6,2018
Davinópolis,GO,CENTRO-OESTE,1,6,2018
Goianésia,GO,CENTRO-OESTE,1,6,2018
Hidrolândia,GO,CENTRO-OESTE,1,6,2018
Inaciolândia,GO,CENTRO-OESTE,1,6,2018
Indiara,GO,CENTRO-OESTE,1,6,2018
Itaberaí,GO,CENTRO-OESTE,1,6,2018
Itapuranga,GO,CENTRO-OESTE,1,6,2018
Itumbiara,GO,CENTRO-OESTE,1,6,2018
Jataí,GO,CENTRO-OESTE,1,6,2018
Jaupaci,GO,CENTRO-OESTE,1,6,2018
Mambaí,GO,CENTRO-OESTE,1,6,2018
Minaçu,GO,CENTRO-OESTE,1,6,2018
Mineiros,GO,CENTRO-OESTE,1,6,2018
Novo Brasil,GO,CENTRO-OESTE,1,6,2018
Padre Bernardo,GO,CENTRO-OESTE,1,6,2018
Pires Do Rio,GO,CENTRO-OESTE,1,6,2018
Rianápolis,GO,CENTRO-OESTE,3,6,2018
Rio Quente,GO,CENTRO-OESTE,1,6,2018
São Luís De Montes Belos,GO,CENTRO-OESTE,2,6,2018
Terezópolis De Goiás,GO,CENTRO-OESTE,1,6,2018
Três Ranchos,GO,CENTRO-OESTE,1,6,2018
Trombas,GO,CENTRO-OESTE,1,6,2018
Vianópolis,GO,CENTRO-OESTE,1,6,2018
Goiânia,GO,CENTRO-OESTE,28,6,2018
Aparecida De Goiânia,GO,CENTRO-OESTE,12,6,2018
Valparaíso De Goiás,GO,CENTRO-OESTE,11,6,2018
Anápolis,GO,CENTRO-OESTE,8,6,2018
Luziânia,GO,CENTRO-OESTE,8,6,2018
Itumbiara,GO,CENTRO-OESTE,6,6,2018
Caldas Novas,GO,CENTRO-OESTE,7,6,2018
Planaltina,GO,CENTRO-OESTE,6,6,2018
Senador Canedo,GO,CENTRO-OESTE,5,6,2018
Águas Lindas De Goiás,GO,CENTRO-OESTE,4,6,2018
Trindade,GO,CENTRO-OESTE,4,6,2018
Nerópolis,GO,CENTRO-OESTE,3,6,2018
Novo Gama,GO,CENTRO-OESTE,3,6,2018
Padre Bernardo,GO,CENTRO-OESTE,3,6,2018
Santo Antônio Do Descoberto,GO,CENTRO-OESTE,3,6,2018
Catalão,GO,CENTRO-OESTE,2,6,2018
Cristalina,GO,CENTRO-OESTE,3,6,2018
Indiara,GO,CENTRO-OESTE,2,6,2018
Nova Crixás,GO,CENTRO-OESTE,2,6,2018
Rio Verde,GO,CENTRO-OESTE,3,6,2018
Acreúna,GO,CENTRO-OESTE,1,6,2018
Alexânia,GO,CENTRO-OESTE,1,6,2018
Alvorada Do Norte,GO,CENTRO-OESTE,1,6,2018
Aragoiânia,GO,CENTRO-OESTE,1,6,2018
Aruanã,GO,CENTRO-OESTE,1,6,2018
Bela Vista De Goiás,GO,CENTRO-OESTE,1,6,2018
Campinaçu,GO,CENTRO-OESTE,1,6,2018
Campos Belos,GO,CENTRO-OESTE,1,6,2018
Cavalcante,GO,CENTRO-OESTE,1,6,2018
Ceres,GO,CENTRO-OESTE,1,6,2018
Cidade Ocidental,GO,CENTRO-OESTE,1,6,2018
Cocalzinho De Goiás,GO,CENTRO-OESTE,1,6,2018
Crixás,GO,CENTRO-OESTE,1,6,2018
Formosa,GO,CENTRO-OESTE,1,6,2018
Goianápolis,GO,CENTRO-OESTE,1,6,2018
Goianésia,GO,CENTRO-OESTE,1,6,2018
Goianira,GO,CENTRO-OESTE,1,6,2018
Goiás,GO,CENTRO-OESTE,1,6,2018
Hidrolândia,GO,CENTRO-OESTE,1,6,2018
Itaguari,GO,CENTRO-OESTE,1,6,2018
Itapaci,GO,CENTRO-OESTE,1,6,2018
Itapuranga,GO,CENTRO-OESTE,1,6,2018
Itauçu,GO,CENTRO-OESTE,1,6,2018
Jaraguá,GO,CENTRO-OESTE,2,6,2018
Jataí,GO,CENTRO-OESTE,1,6,2018
Joviânia,GO,CENTRO-OESTE,1,6,2018
Jussara,GO,CENTRO-OESTE,1,6,2018
Leopoldo De Bulhões,GO,CENTRO-OESTE,2,6,2018
Mambaí,GO,CENTRO-OESTE,1,6,2018
Mara Rosa,GO,CENTRO-OESTE,1,6,2018
Morrinhos,GO,CENTRO-OESTE,1,6,2018
Mozarlândia,GO,CENTRO-OESTE,1,6,2018
Paraúna,GO,CENTRO-OESTE,1,6,2018
Piracanjuba,GO,CENTRO-OESTE,1,6,2018
Pirenópolis,GO,CENTRO-OESTE,1,6,2018
Rianápolis,GO,CENTRO-OESTE,1,6,2018
São Simão,GO,CENTRO-OESTE,1,6,2018
Uruana,GO,CENTRO-OESTE,1,6,2018
Goiânia,GO,CENTRO-OESTE,17,6,2018
Aparecida De Goiânia,GO,CENTRO-OESTE,14,6,2018
Anápolis,GO,CENTRO-OESTE,12,6,2018
Trindade,GO,CENTRO-OESTE,7,6,2018
Rio Verde,GO,CENTRO-OESTE,5,6,2018
Santo Antônio Do Descoberto,GO,CENTRO-OESTE,6,6,2018
Caldas Novas,GO,CENTRO-OESTE,5,6,2018
Águas Lindas De Goiás,GO,CENTRO-OESTE,3,6,2018
Alexânia,GO,CENTRO-OESTE,3,6,2018
Luziânia,GO,CENTRO-OESTE,3,6,2018
Mineiros,GO,CENTRO-OESTE,3,6,2018
Planaltina,GO,CENTRO-OESTE,3,6,2018
Valparaíso De Goiás,GO,CENTRO-OESTE,3,6,2018
Acreúna,GO,CENTRO-OESTE,2,6,2018
Alto Paraíso De Goiás,GO,CENTRO-OESTE,2,6,2018
Caiapônia,GO,CENTRO-OESTE,2,6,2018
Campo Limpo De Goiás,GO,CENTRO-OESTE,2,6,2018
Cidade Ocidental,GO,CENTRO-OESTE,2,6,2018
Formosa,GO,CENTRO-OESTE,2,6,2018
Hidrolândia,GO,CENTRO-OESTE,2,6,2018
Inhumas,GO,CENTRO-OESTE,2,6,2018
Itumbiara,GO,CENTRO-OESTE,2,6,2018
Jussara,GO,CENTRO-OESTE,2,6,2018
Mozarlândia,GO,CENTRO-OESTE,2,6,2018
Nerópolis,GO,CENTRO-OESTE,2,6,2018
Novo Gama,GO,CENTRO-OESTE,2,6,2018
Senador Canedo,GO,CENTRO-OESTE,2,6,2018
Americano Do Brasil,GO,CENTRO-OESTE,1,6,2018
Aragarças,GO,CENTRO-OESTE,1,6,2018
Araguapaz,GO,CENTRO-OESTE,1,6,2018
Bom Jardim De Goiás,GO,CENTRO-OESTE,1,6,2018
Britânia,GO,CENTRO-OESTE,1,6,2018
Buritinópolis,GO,CENTRO-OESTE,1,6,2018
Caldazinha,GO,CENTRO-OESTE,1,6,2018
Campos Belos,GO,CENTRO-OESTE,1,6,2018
Carmo Do Rio Verde,GO,CENTRO-OESTE,2,6,2018
Catalão,GO,CENTRO-OESTE,1,6,2018
Ceres,GO,CENTRO-OESTE,1,6,2018
Chapadão Do Céu,GO,CENTRO-OESTE,1,6,2018
Cristalina,GO,CENTRO-OESTE,1,6,2018
Fazenda Nova,GO,CENTRO-OESTE,1,6,2018
Gameleira De Goiás,GO,CENTRO-OESTE,1,6,2018
Goianápolis,GO,CENTRO-OESTE,1,6,2018
Goianésia,GO,CENTRO-OESTE,1,6,2018
Goianira,GO,CENTRO-OESTE,1,6,2018
Goiás,GO,CENTRO-OESTE,1,6,2018
Indiara,GO,CENTRO-OESTE,1,6,2018
Ipameri,GO,CENTRO-OESTE,1,6,2018
Itaberaí,GO,CENTRO-OESTE,1,6,2018
Itapirapuã,GO,CENTRO-OESTE,1,6,2018
Itapuranga,GO,CENTRO-OESTE,1,6,2018
Jaraguá,GO,CENTRO-OESTE,2,6,2018
Jataí,GO,CENTRO-OESTE,1,6,2018
Joviânia,GO,CENTRO-OESTE,1,6,2018
Leopoldo De Bulhões,GO,CENTRO-OESTE,1,6,2018
Niquelândia,GO,CENTRO-OESTE,1,6,2018
Padre Bernardo,GO,CENTRO-OESTE,1,6,2018
Palmelo,GO,CENTRO-OESTE,1,6,2018
Pirenópolis,GO,CENTRO-OESTE,1,6,2018
São Miguel Do Araguaia,GO,CENTRO-OESTE,1,6,2018
São Simão,GO,CENTRO-OESTE,1,6,2018
Uruaçu,GO,CENTRO-OESTE,1,6,2018
Vianópolis,GO,CENTRO-OESTE,1,6,2018
Goiânia,GO,CENTRO-OESTE,20,6,2018
Aparecida De Goiânia,GO,CENTRO-OESTE,9,6,2018
Anápolis,GO,CENTRO-OESTE,7,6,2018
Cidade Ocidental,GO,CENTRO-OESTE,4,6,2018
Trindade,GO,CENTRO-OESTE,4,6,2018
Formosa,GO,CENTRO-OESTE,3,6,2018
Luziânia,GO,CENTRO-OESTE,3,6,2018
Águas Lindas De Goiás,GO,CENTRO-OESTE,2,6,2018
Cristalina,GO,CENTRO-OESTE,2,6,2018
Inhumas,GO,CENTRO-OESTE,2,6,2018
Itaberaí,GO,CENTRO-OESTE,2,6,2018
